Wi1,Wi2,Wi3,Wi5,DC Gain,ft,f3,Vcm,Pdiss,Is4,Gm6,Gm4,Wi4,Asp_1,Asp_2,Asp_3,Asp_4,Asp_5,Abs_Gain,Delay
9.10E-05,5.10E-05,4.10E-05,4.29E-05,61.5272,4.73E+07,72661.4,1.6,8.72E-05,1.18E-05,2.56E-03,0.000402299,3.24E-04,1.82E+02,1.02E+02,8.20E+01,6.48E+02,8.58E+01,1192.229874,0.000498047
6.10E-05,4.10E-05,5.10E-05,5.22E-05,61.6819,4.67E+07,69507.3,1.6,8.64E-05,1.19E-05,2.52E-03,0.000360886,2.87E-04,1.22E+02,8.20E+01,1.02E+02,5.74E+02,1.04E+02,1213.654303,0.00150391
1.00E-06,6.10E-05,9.10E-05,5.82E-05,61.7414,2.14E+07,26245.2,1.6,6.67E-05,1.13E-05,1.15E-03,0.000429803,1.64E-04,2.00E+00,1.22E+02,1.82E+02,3.28E+02,1.16E+02,1221.996607,0.00151855
4.10E-05,3.10E-05,3.10E-05,4.76E-05,61.7442,5.10E+07,67913,1.6,0.000106633,1.17E-05,2.75E-03,0.00031152,2.74E-04,8.20E+01,6.20E+01,6.20E+01,5.48E+02,9.52E+01,1222.390596,0.00349121
1.00E-06,2.10E-05,2.10E-05,4.89E-05,61.8849,2.86E+07,26323.1,1.6,0.000131751,1.10E-05,1.55E-03,0.000248837,1.30E-04,2.00E+00,4.20E+01,4.20E+01,2.60E+02,9.78E+01,1242.352963,0.00350586
7.10E-05,5.10E-05,7.10E-05,5.46E-05,61.9102,4.32E+07,68093,1.6,7.61E-05,1.19E-05,2.33E-03,0.000404126,2.94E-04,1.42E+02,1.02E+02,1.42E+02,5.88E+02,1.09E+02,1245.976927,0.00347656
0.0001,6.10E-05,8.10E-05,5.36E-05,61.9688,4.11E+07,67842.6,1.6,7.19E-05,1.20E-05,2.22E-03,0.000443228,3.06E-04,2.00E+02,1.22E+02,1.62E+02,6.12E+02,1.07E+02,1254.411423,0.00148926
6.10E-05,4.10E-05,4.10E-05,4.76E-05,62.0574,4.83E+07,67247,1.6,9.18E-05,1.18E-05,2.61E-03,0.000360052,2.97E-04,1.22E+02,8.20E+01,8.20E+01,5.94E+02,9.52E+01,1267.272469,0.000493164
8.10E-05,5.10E-05,6.10E-05,5.14E-05,62.062,4.45E+07,67359.8,1.6,7.91E-05,1.19E-05,2.41E-03,0.000403767,3.04E-04,1.62E+02,1.02E+02,1.22E+02,6.08E+02,1.03E+02,1267.943787,0.00050293
9.10E-05,6.10E-05,4.10E-05,3.90E-05,62.088,4.62E+07,69418.1,1.6,8.32E-05,1.18E-05,2.49E-03,0.000439994,3.46E-04,1.82E+02,1.22E+02,8.20E+01,6.92E+02,7.80E+01,1271.744886,0.00151855
6.10E-05,4.10E-05,3.10E-05,4.16E-05,62.1235,4.99E+07,67330.7,1.6,9.88E-05,1.17E-05,2.70E-03,0.000358926,3.08E-04,1.22E+02,8.20E+01,6.20E+01,6.16E+02,8.32E+01,1276.953257,0.00347656
4.10E-05,8.10E-05,6.10E-05,4.50E-05,62.1505,3.57E+07,56408.9,0.8,6.14E-05,9.82E-06,1.93E-03,0.000461778,3.38E-04,8.20E+01,1.62E+02,1.22E+02,6.76E+02,9.00E+01,1280.928829,0.00352051
1.00E-06,3.10E-05,4.10E-05,5.53E-05,62.154,2.57E+07,25409.7,1.6,9.43E-05,1.11E-05,1.39E-03,0.000304307,1.42E-04,2.00E+00,6.20E+01,8.20E+01,2.84E+02,1.11E+02,1281.445086,0.00149414
0.0001,7.10E-05,0.0001,5.48E-05,62.2555,3.89E+07,65733.9,1.6,6.72E-05,1.21E-05,2.10E-03,0.000479118,3.11E-04,2.00E+02,1.42E+02,2.00E+02,6.22E+02,1.10E+02,1296.5074,0.00146973
2.10E-05,6.10E-05,9.10E-05,5.62E-05,62.2604,3.80E+07,59637.1,1.6,6.91E-05,1.19E-05,2.05E-03,0.000440334,2.84E-04,4.20E+01,1.22E+02,1.82E+02,5.68E+02,1.12E+02,1297.23901,0.00258301
8.10E-05,5.10E-05,5.10E-05,4.76E-05,62.335,4.59E+07,65918.9,1.6,8.27E-05,1.19E-05,2.48E-03,0.000403032,3.14E-04,1.62E+02,1.02E+02,1.02E+02,6.28E+02,9.52E+01,1308.428514,0.00449219
0.0001,6.10E-05,7.10E-05,5.08E-05,62.4287,4.23E+07,64911.6,1.6,7.40E-05,1.20E-05,2.29E-03,0.000442674,3.15E-04,2.00E+02,1.22E+02,1.42E+02,6.30E+02,1.02E+02,1322.619739,0.000493164
8.10E-05,5.10E-05,4.10E-05,4.29E-05,62.45,4.73E+07,65661.7,1.6,8.71E-05,1.18E-05,2.56E-03,0.000402095,3.24E-04,1.62E+02,1.02E+02,8.20E+01,6.48E+02,8.58E+01,1325.867118,0.00350098
1.10E-05,4.10E-05,6.10E-05,5.63E-05,62.5368,4.00E+07,53307,1.6,8.09E-05,1.17E-05,2.16E-03,0.000358368,2.47E-04,2.20E+01,8.20E+01,1.22E+02,4.94E+02,1.13E+02,1339.183223,0.000439453
1.00E-06,5.10E-05,7.10E-05,5.67E-05,62.5894,2.29E+07,24038.5,1.6,7.29E-05,1.13E-05,1.24E-03,0.000392202,1.61E-04,2.00E+00,1.02E+02,1.42E+02,3.22E+02,1.13E+02,1347.317653,0.00249512
1.00E-06,3.10E-05,3.10E-05,4.90E-05,62.6077,2.69E+07,24283.5,1.6,0.000103027,1.11E-05,1.45E-03,0.000303514,1.48E-04,2.00E+00,6.20E+01,6.20E+01,2.96E+02,9.80E+01,1350.159262,0.00155762
9.10E-05,6.10E-05,8.10E-05,5.36E-05,62.6442,4.11E+07,62949.1,1.6,7.18E-05,1.20E-05,2.22E-03,0.000443041,3.06E-04,1.82E+02,1.22E+02,1.62E+02,6.12E+02,1.07E+02,1355.844863,0.000507812
0.0001,6.10E-05,6.10E-05,4.76E-05,62.6458,4.36E+07,63904.2,1.6,7.66E-05,1.20E-05,2.35E-03,0.000442012,3.25E-04,2.00E+02,1.22E+02,1.22E+02,6.50E+02,9.52E+01,1356.094642,0.00449219
5.10E-05,8.10E-05,6.10E-05,4.50E-05,62.6871,3.60E+07,54335.4,0.8,6.16E-05,9.85E-06,1.95E-03,0.000462361,3.41E-04,1.02E+02,1.62E+02,1.22E+02,6.82E+02,9.00E+01,1362.558006,0.000507812
1.00E-06,4.10E-05,5.10E-05,5.41E-05,62.699,2.45E+07,23900.1,1.6,8.30E-05,1.12E-05,1.32E-03,0.000350658,1.55E-04,2.00E+00,8.20E+01,1.02E+02,3.10E+02,1.08E+02,1364.426042,0.000488281
1.00E-06,7.10E-05,5.10E-05,4.17E-05,62.7115,2.31E+07,23883.5,1.6,7.32E-05,1.12E-05,1.25E-03,0.000461475,1.92E-04,2.00E+00,1.42E+02,1.02E+02,3.84E+02,8.34E+01,1366.391023,0.000522461
0.0001,6.10E-05,5.10E-05,4.37E-05,62.7574,4.49E+07,63678.9,1.6,7.96E-05,1.19E-05,2.42E-03,0.000441204,3.35E-04,2.00E+02,1.22E+02,1.02E+02,6.70E+02,8.74E+01,1373.630736,0.00450195
1.00E-06,4.10E-05,3.10E-05,4.27E-05,62.7598,2.62E+07,23935.4,1.6,9.49E-05,1.11E-05,1.41E-03,0.000349063,1.66E-04,2.00E+00,8.20E+01,6.20E+01,3.32E+02,8.54E+01,1374.010337,0.00350098
3.10E-05,3.10E-05,4.10E-05,5.36E-05,62.7687,4.84E+07,59269.4,1.6,9.74E-05,1.17E-05,2.62E-03,0.000312072,2.60E-04,6.20E+01,6.20E+01,8.20E+01,5.20E+02,1.07E+02,1375.418939,0.00449219
8.10E-05,6.10E-05,4.10E-05,3.90E-05,62.7722,4.61E+07,64073,1.6,8.31E-05,1.18E-05,2.49E-03,0.000439769,3.46E-04,1.62E+02,1.22E+02,8.20E+01,6.92E+02,7.80E+01,1375.973279,0.00349121
1.00E-06,7.10E-05,0.0001,5.71E-05,62.8054,2.05E+07,23240.7,1.6,6.40E-05,1.13E-05,1.11E-03,0.000464047,1.70E-04,2.00E+00,1.42E+02,2.00E+02,3.40E+02,1.14E+02,1381.242714,0.00349609
9.10E-05,7.10E-05,0.0001,5.48E-05,62.8387,3.89E+07,61612.6,1.6,6.72E-05,1.21E-05,2.10E-03,0.000478913,3.11E-04,1.82E+02,1.42E+02,2.00E+02,6.22E+02,1.10E+02,1386.548291,0.00151855
6.10E-05,5.10E-05,7.10E-05,5.46E-05,62.8475,4.31E+07,61153.8,1.6,7.60E-05,1.19E-05,2.33E-03,0.000403843,2.94E-04,1.22E+02,1.02E+02,1.42E+02,5.88E+02,1.09E+02,1387.953767,0.00348633
1.00E-06,0.0001,7.10E-05,4.15E-05,62.8696,2.06E+07,23236,1.6,6.42E-05,1.13E-05,1.11E-03,0.000549234,2.02E-04,2.00E+00,2.00E+02,1.42E+02,4.04E+02,8.30E+01,1391.489713,0.000512695
5.10E-05,4.10E-05,5.10E-05,5.23E-05,62.8743,4.66E+07,60630.8,1.6,8.63E-05,1.18E-05,2.52E-03,0.000360589,2.86E-04,1.02E+02,8.20E+01,1.02E+02,5.72E+02,1.05E+02,1392.242862,0.000498047
1.00E-06,6.10E-05,8.10E-05,5.57E-05,62.9506,2.19E+07,23030.9,1.6,6.85E-05,1.13E-05,1.18E-03,0.000429404,1.68E-04,2.00E+00,1.22E+02,1.62E+02,3.36E+02,1.11E+02,1404.526701,0.00149414
7.10E-05,5.10E-05,6.10E-05,5.14E-05,62.982,4.45E+07,60800.1,1.6,7.91E-05,1.19E-05,2.40E-03,0.000403528,3.04E-04,1.42E+02,1.02E+02,1.22E+02,6.08E+02,1.03E+02,1409.613337,0.000488281
1.00E-06,4.10E-05,4.10E-05,4.91E-05,62.9898,2.51E+07,23261.1,1.6,8.82E-05,1.11E-05,1.36E-03,0.000349976,1.59E-04,2.00E+00,8.20E+01,8.20E+01,3.18E+02,9.82E+01,1410.879749,0.000512695
1.00E-06,5.10E-05,6.10E-05,5.33E-05,63.0127,2.35E+07,23035.6,1.6,7.57E-05,1.12E-05,1.27E-03,0.000391705,1.65E-04,2.00E+00,1.02E+02,1.22E+02,3.30E+02,1.07E+02,1414.604385,0.0044873
9.10E-05,6.10E-05,7.10E-05,5.09E-05,63.099,4.23E+07,60408.3,1.6,7.40E-05,1.20E-05,2.29E-03,0.000442487,3.15E-04,1.82E+02,1.22E+02,1.42E+02,6.30E+02,1.02E+02,1428.72946,0.00248535
6.10E-05,8.10E-05,6.10E-05,4.49E-05,63.1197,3.63E+07,52662.9,0.8,6.17E-05,9.87E-06,1.96E-03,0.000462829,3.43E-04,1.22E+02,1.62E+02,1.22E+02,6.86E+02,8.98E+01,1432.138434,0.00151855
1.00E-06,7.10E-05,9.10E-05,5.50E-05,63.1619,2.10E+07,22409.9,1.6,6.53E-05,1.13E-05,1.13E-03,0.000463705,1.74E-04,2.00E+00,1.42E+02,1.82E+02,3.48E+02,1.10E+02,1439.113344,0.000488281
1.00E-06,6.10E-05,7.10E-05,5.28E-05,63.2188,2.25E+07,22440.9,1.6,7.06E-05,1.13E-05,1.21E-03,0.000428943,1.73E-04,2.00E+00,1.22E+02,1.42E+02,3.46E+02,1.06E+02,1448.571712,0.0044873
1.00E-06,5.10E-05,5.10E-05,4.92E-05,63.2262,2.41E+07,22599.1,1.6,7.92E-05,1.12E-05,1.30E-03,0.000391101,1.69E-04,2.00E+00,1.02E+02,1.02E+02,3.38E+02,9.84E+01,1449.806358,0.000488281
5.10E-05,4.10E-05,4.10E-05,4.76E-05,63.2453,4.82E+07,58693,1.6,9.17E-05,1.18E-05,2.60E-03,0.000359761,2.97E-04,1.02E+02,8.20E+01,8.20E+01,5.94E+02,9.52E+01,1452.997945,0.00457031
1.00E-06,5.10E-05,4.10E-05,4.42E-05,63.2498,2.47E+07,22625.1,1.6,8.34E-05,1.11E-05,1.33E-03,0.000390338,1.74E-04,2.00E+00,1.02E+02,8.20E+01,3.48E+02,8.84E+01,1453.750911,0.00248047
7.10E-05,5.10E-05,5.10E-05,4.76E-05,63.2529,4.59E+07,59533.7,1.6,8.26E-05,1.19E-05,2.48E-03,0.000402796,3.14E-04,1.42E+02,1.02E+02,1.02E+02,6.28E+02,9.52E+01,1454.269849,0.000512695
1.10E-05,6.10E-05,9.10E-05,5.65E-05,63.2793,3.60E+07,48563.7,1.6,6.87E-05,1.18E-05,1.95E-03,0.000438734,2.71E-04,2.20E+01,1.22E+02,1.82E+02,5.42E+02,1.13E+02,1458.696698,0.00257324
5.10E-05,4.10E-05,3.10E-05,4.16E-05,63.3046,4.98E+07,58721.7,1.6,9.87E-05,1.17E-05,2.69E-03,0.000358639,3.08E-04,1.02E+02,8.20E+01,6.20E+01,6.16E+02,8.32E+01,1462.951741,0.00450684
9.10E-05,6.10E-05,6.10E-05,4.76E-05,63.3148,4.36E+07,59516.6,1.6,7.65E-05,1.19E-05,2.35E-03,0.000441829,3.25E-04,1.82E+02,1.22E+02,1.22E+02,6.50E+02,9.52E+01,1464.670721,0.00148926
1.00E-06,8.10E-05,0.0001,5.42E-05,63.3271,2.01E+07,21912.7,1.6,6.28E-05,1.13E-05,1.09E-03,0.000495657,1.77E-04,2.00E+00,1.62E+02,2.00E+02,3.54E+02,1.08E+02,1466.746295,0.00147949
1.00E-06,7.10E-05,8.10E-05,5.24E-05,63.364,2.15E+07,21992.8,1.6,6.69E-05,1.13E-05,1.16E-03,0.000463274,1.78E-04,2.00E+00,1.42E+02,1.62E+02,3.56E+02,1.05E+02,1472.990684,0.0044873
7.10E-05,5.10E-05,4.10E-05,4.29E-05,63.3655,4.73E+07,59270.5,1.6,8.71E-05,1.18E-05,2.56E-03,0.000401862,3.24E-04,1.42E+02,1.02E+02,8.20E+01,6.48E+02,8.58E+01,1473.245082,0.000517578
1.00E-06,6.10E-05,6.10E-05,4.93E-05,63.3861,2.30E+07,22119.6,1.6,7.31E-05,1.12E-05,1.24E-03,0.000428399,1.77E-04,2.00E+00,1.22E+02,1.22E+02,3.54E+02,9.86E+01,1476.743269,0.000488281
8.10E-05,6.10E-05,8.10E-05,5.36E-05,63.3865,4.11E+07,58202.6,1.6,7.18E-05,1.20E-05,2.22E-03,0.000442809,3.06E-04,1.62E+02,1.22E+02,1.62E+02,6.12E+02,1.07E+02,1476.811277,0.00050293
3.10E-05,3.10E-05,3.10E-05,4.77E-05,63.3931,5.04E+07,55713.5,1.6,0.000106454,1.17E-05,2.72E-03,0.000311112,2.71E-04,6.20E+01,6.20E+01,6.20E+01,5.42E+02,9.54E+01,1477.933863,0.00250488
9.10E-05,6.10E-05,5.10E-05,4.37E-05,63.4251,4.49E+07,59290.4,1.6,7.96E-05,1.19E-05,2.42E-03,0.000441022,3.35E-04,1.82E+02,1.22E+02,1.02E+02,6.70E+02,8.74E+01,1483.388815,0.0025
7.10E-05,6.10E-05,4.10E-05,3.90E-05,63.4316,4.61E+07,59380.2,1.6,8.30E-05,1.18E-05,2.49E-03,0.000439512,3.45E-04,1.42E+02,1.22E+02,8.20E+01,6.90E+02,7.80E+01,1484.49931,0.00050293
1.00E-06,1.10E-05,1.10E-05,5.35E-05,63.4363,2.90E+07,20877.1,0.8,0.000191196,9.06E-06,1.57E-03,0.000163384,1.05E-04,2.00E+00,2.20E+01,2.20E+01,2.10E+02,1.07E+02,1485.302801,0.000517578
1.00E-06,6.10E-05,5.10E-05,4.51E-05,63.438,2.36E+07,22074.8,1.6,7.60E-05,1.12E-05,1.27E-03,0.000427737,1.82E-04,2.00E+00,1.22E+02,1.02E+02,3.64E+02,9.02E+01,1485.593532,0.000537109
1.00E-06,8.10E-05,6.10E-05,4.28E-05,63.4519,2.21E+07,21922.4,1.6,6.88E-05,1.12E-05,1.19E-03,0.000493671,1.96E-04,2.00E+00,1.62E+02,1.22E+02,3.92E+02,8.56E+01,1487.972826,0.0025
1.00E-06,8.10E-05,9.10E-05,5.21E-05,63.4713,2.05E+07,21634,1.6,6.40E-05,1.13E-05,1.11E-03,0.000495291,1.81E-04,2.00E+00,1.62E+02,1.82E+02,3.62E+02,1.04E+02,1491.299939,0.00149414
8.10E-05,7.10E-05,0.0001,5.48E-05,63.478,3.88E+07,57479,1.6,6.71E-05,1.20E-05,2.10E-03,0.000478659,3.11E-04,1.62E+02,1.42E+02,2.00E+02,6.22E+02,1.10E+02,1492.450721,0.00248047
7.10E-05,8.10E-05,6.10E-05,4.49E-05,63.4812,3.65E+07,51263.9,0.8,6.18E-05,9.88E-06,1.97E-03,0.000463221,3.45E-04,1.42E+02,1.62E+02,1.22E+02,6.90E+02,8.98E+01,1493.000661,0.00148437
1.00E-06,7.10E-05,7.10E-05,4.93E-05,63.5008,2.20E+07,21745.5,1.6,6.87E-05,1.13E-05,1.19E-03,0.000462776,1.83E-04,2.00E+00,1.42E+02,1.42E+02,3.66E+02,9.86E+01,1496.373471,0.00148926
1.00E-06,7.10E-05,6.10E-05,4.58E-05,63.5568,2.25E+07,21690,1.6,7.08E-05,1.12E-05,1.22E-03,0.000462188,1.87E-04,2.00E+00,1.42E+02,1.22E+02,3.74E+02,9.16E+01,1506.052114,0.00250977
1.00E-06,9.10E-05,0.0001,5.16E-05,63.5651,1.98E+07,21313.6,1.6,6.18E-05,1.13E-05,1.07E-03,0.00052537,1.85E-04,2.00E+00,1.82E+02,2.00E+02,3.70E+02,1.03E+02,1507.491944,0.00249023
1.00E-06,8.10E-05,8.10E-05,4.94E-05,63.5866,2.10E+07,21437.8,1.6,6.54E-05,1.13E-05,1.14E-03,0.000494831,1.86E-04,2.00E+00,1.62E+02,1.62E+02,3.72E+02,9.88E+01,1511.228029,0.00154297
0.0001,7.10E-05,9.10E-05,5.29E-05,63.6031,3.94E+07,57009.6,1.6,6.86E-05,1.20E-05,2.13E-03,0.00047871,3.16E-04,2.00E+02,1.42E+02,1.82E+02,6.32E+02,1.06E+02,1514.101536,0.000493164
1.00E-06,9.10E-05,7.10E-05,4.37E-05,63.6344,2.10E+07,21372.1,1.6,6.54E-05,1.13E-05,1.14E-03,0.000523931,1.98E-04,2.00E+00,1.82E+02,1.42E+02,3.96E+02,8.74E+01,1519.567512,0.000517578
1.00E-06,8.10E-05,7.10E-05,4.63E-05,63.6413,2.15E+07,21384.7,1.6,6.70E-05,1.13E-05,1.16E-03,0.0004943,1.91E-04,2.00E+00,1.62E+02,1.42E+02,3.82E+02,9.26E+01,1520.775124,0.00350586
1.00E-06,9.10E-05,9.10E-05,4.94E-05,63.6529,2.01E+07,21174.5,1.6,6.28E-05,1.13E-05,1.08E-03,0.000524982,1.88E-04,2.00E+00,1.82E+02,1.82E+02,3.76E+02,9.88E+01,1522.807475,0.000483398
1.00E-06,0.0001,0.0001,4.94E-05,63.7006,1.95E+07,20964.5,1.6,6.09E-05,1.13E-05,1.05E-03,0.000550742,1.91E-04,2.00E+00,2.00E+02,2.00E+02,3.82E+02,9.88E+01,1531.193229,0.000483398
1.00E-06,9.10E-05,8.10E-05,4.67E-05,63.7047,2.06E+07,21127.2,1.6,6.40E-05,1.13E-05,1.11E-03,0.000524494,1.93E-04,2.00E+00,1.82E+02,1.62E+02,3.86E+02,9.34E+01,1531.916169,0.00350098
1.00E-06,0.0001,8.10E-05,4.46E-05,63.7289,2.01E+07,21039.5,1.6,6.29E-05,1.13E-05,1.09E-03,0.000549824,1.98E-04,2.00E+00,2.00E+02,1.62E+02,3.96E+02,8.92E+01,1536.190235,0.00347168
1.00E-06,0.0001,9.10E-05,4.73E-05,63.7471,1.98E+07,20921.5,1.6,6.18E-05,1.13E-05,1.07E-03,0.000550336,1.94E-04,2.00E+00,2.00E+02,1.82E+02,3.88E+02,9.46E+01,1539.412469,0.000507812
5.10E-05,5.10E-05,7.10E-05,5.47E-05,63.7594,4.28E+07,55046.3,1.6,7.59E-05,1.19E-05,2.32E-03,0.000403505,2.93E-04,1.02E+02,1.02E+02,1.42E+02,5.86E+02,1.09E+02,1541.59396,0.00050293
8.10E-05,8.10E-05,6.10E-05,4.49E-05,63.7911,3.67E+07,50069.2,0.8,6.19E-05,9.90E-06,1.98E-03,0.000463556,3.46E-04,1.62E+02,1.62E+02,1.22E+02,6.92E+02,8.98E+01,1547.230436,0.00250977
8.10E-05,6.10E-05,7.10E-05,5.09E-05,63.8351,4.23E+07,55790.4,1.6,7.39E-05,1.20E-05,2.29E-03,0.000442256,3.15E-04,1.62E+02,1.22E+02,1.42E+02,6.30E+02,1.02E+02,1555.088107,0.0044873
6.10E-05,5.10E-05,6.10E-05,5.15E-05,63.885,4.44E+07,54967.4,1.6,7.90E-05,1.19E-05,2.40E-03,0.000403247,3.03E-04,1.22E+02,1.02E+02,1.22E+02,6.06E+02,1.03E+02,1564.047722,0.00349121
0.0001,7.10E-05,8.10E-05,5.05E-05,63.8961,4.02E+07,55599.1,1.6,7.02E-05,1.20E-05,2.17E-03,0.000478197,3.22E-04,2.00E+02,1.42E+02,1.62E+02,6.44E+02,1.01E+02,1566.04775,0.00449707
1.00E-06,7.10E-05,6.10E-05,5.04E-05,63.9036,2.09E+07,19548.9,0.8,6.04E-05,9.18E-06,1.13E-03,0.000418026,1.92E-04,2.00E+00,1.42E+02,1.22E+02,3.84E+02,1.01E+02,1567.400569,0.00450684
1.10E-05,2.10E-05,2.10E-05,4.78E-05,63.9516,5.09E+07,45845.6,1.6,0.000134821,1.14E-05,2.75E-03,0.000253552,2.28E-04,2.20E+01,4.20E+01,4.20E+01,4.56E+02,9.56E+01,1576.086322,0.00250977
4.10E-05,4.10E-05,5.10E-05,5.24E-05,64.0266,4.63E+07,52904.6,1.6,8.62E-05,1.18E-05,2.50E-03,0.000360218,2.85E-04,8.20E+01,8.20E+01,1.02E+02,5.70E+02,1.05E+02,1589.754269,0.000488281
0.0001,7.10E-05,5.10E-05,4.05E-05,64.0357,4.37E+07,56027.2,1.6,7.69E-05,1.19E-05,2.36E-03,0.000476012,3.52E-04,2.00E+02,1.42E+02,1.02E+02,7.04E+02,8.10E+01,1591.42069,0.00350586
8.10E-05,6.10E-05,6.10E-05,4.76E-05,64.0492,4.36E+07,54907.3,1.6,7.65E-05,1.19E-05,2.35E-03,0.0004416,3.25E-04,1.62E+02,1.22E+02,1.22E+02,6.50E+02,9.52E+01,1593.896071,0.000507812
6.10E-05,6.10E-05,4.10E-05,3.91E-05,64.0552,4.59E+07,55077.4,1.6,8.29E-05,1.18E-05,2.48E-03,0.000439211,3.45E-04,1.22E+02,1.22E+02,8.20E+01,6.90E+02,7.82E+01,1594.997475,0.000498047
9.10E-05,8.10E-05,6.10E-05,4.49E-05,64.0618,3.68E+07,49140.2,0.8,6.19E-05,9.91E-06,1.99E-03,0.00046385,3.47E-04,1.82E+02,1.62E+02,1.22E+02,6.94E+02,8.98E+01,1596.2099,0.00150879
0.0001,7.10E-05,7.10E-05,4.76E-05,64.0741,4.13E+07,54947,1.6,7.21E-05,1.20E-05,2.23E-03,0.000477598,3.32E-04,2.00E+02,1.42E+02,1.42E+02,6.64E+02,9.52E+01,1598.471878,0.000493164
7.10E-05,7.10E-05,0.0001,5.49E-05,64.1043,3.88E+07,53458.1,1.6,6.71E-05,1.20E-05,2.09E-03,0.000478365,3.11E-04,1.42E+02,1.42E+02,2.00E+02,6.22E+02,1.10E+02,1604.039283,0.00350098
7.10E-05,6.10E-05,8.10E-05,5.37E-05,64.1144,4.10E+07,53623,1.6,7.17E-05,1.20E-05,2.22E-03,0.000442541,3.06E-04,1.42E+02,1.22E+02,1.62E+02,6.12E+02,1.07E+02,1605.905554,0.000488281
1.00E-06,5.10E-05,9.10E-05,7.08E-05,64.1148,2.04E+07,18957.2,0.8,5.90E-05,9.22E-06,1.10E-03,0.000354909,1.59E-04,2.00E+00,1.02E+02,1.82E+02,3.18E+02,1.42E+02,1605.97951,0.00349121
1.00E-06,2.10E-05,3.10E-05,6.48E-05,64.1343,2.59E+07,19216.2,0.8,0.000101579,9.13E-06,1.40E-03,0.000226676,1.30E-04,2.00E+00,4.20E+01,6.20E+01,2.60E+02,1.30E+02,1609.589017,0.0044873
9.10E-05,7.10E-05,9.10E-05,5.29E-05,64.1534,3.94E+07,53665.2,1.6,6.85E-05,1.20E-05,2.13E-03,0.000478508,3.16E-04,1.82E+02,1.42E+02,1.82E+02,6.32E+02,1.06E+02,1613.132347,0.000483398
6.10E-05,5.10E-05,5.10E-05,4.77E-05,64.1534,4.58E+07,53733.3,1.6,8.26E-05,1.19E-05,2.47E-03,0.000402518,3.13E-04,1.22E+02,1.02E+02,1.02E+02,6.26E+02,9.54E+01,1613.132347,0.000507812
8.10E-05,6.10E-05,5.10E-05,4.38E-05,64.1581,4.49E+07,54657.3,1.6,7.95E-05,1.19E-05,2.42E-03,0.000440796,3.35E-04,1.62E+02,1.22E+02,1.02E+02,6.70E+02,8.76E+01,1614.005462,0.00450684
0.0001,7.10E-05,6.10E-05,4.44E-05,64.1753,4.25E+07,54758.3,1.6,7.43E-05,1.20E-05,2.30E-03,0.000476885,3.42E-04,2.00E+02,1.42E+02,1.22E+02,6.84E+02,8.88E+01,1617.204719,0.0025
6.10E-05,5.10E-05,4.10E-05,4.29E-05,64.2632,4.72E+07,53446.5,1.6,8.70E-05,1.18E-05,2.55E-03,0.000401588,3.24E-04,1.22E+02,1.02E+02,8.20E+01,6.48E+02,8.58E+01,1633.653697,0.00351074
0.0001,8.10E-05,6.10E-05,4.49E-05,64.2789,3.69E+07,48402.5,0.8,6.20E-05,9.92E-06,1.99E-03,0.000464085,3.48E-04,2.00E+02,1.62E+02,1.22E+02,6.96E+02,8.98E+01,1636.609245,0.00350098
1.00E-06,4.10E-05,7.10E-05,6.99E-05,64.2821,2.21E+07,18726.6,0.8,6.57E-05,9.19E-06,1.19E-03,0.000317851,1.54E-04,2.00E+00,8.20E+01,1.42E+02,3.08E+02,1.40E+02,1637.212305,0.00149902
2.10E-05,3.10E-05,4.10E-05,5.38E-05,64.2965,4.75E+07,48291.5,1.6,9.72E-05,1.17E-05,2.57E-03,0.000311466,2.56E-04,4.20E+01,6.20E+01,8.20E+01,5.12E+02,1.08E+02,1639.928827,0.000483398
1.00E-06,3.10E-05,5.10E-05,6.82E-05,64.3035,2.38E+07,18783,0.8,7.71E-05,9.17E-06,1.28E-03,0.000275977,1.44E-04,2.00E+00,6.20E+01,1.02E+02,2.88E+02,1.36E+02,1641.250986,0.000483398
4.10E-05,4.10E-05,4.10E-05,4.77E-05,64.3923,4.79E+07,51053.4,1.6,9.15E-05,1.18E-05,2.59E-03,0.000359394,2.95E-04,8.20E+01,8.20E+01,8.20E+01,5.90E+02,9.54E+01,1658.116343,0.00148926
1.00E-06,2.10E-05,2.10E-05,5.40E-05,64.4291,2.72E+07,18723.5,0.8,0.000117015,9.10E-06,1.47E-03,0.000226343,1.36E-04,2.00E+00,4.20E+01,4.20E+01,2.72E+02,1.08E+02,1665.156281,0.000512695
4.10E-05,4.10E-05,3.10E-05,4.17E-05,64.4435,4.96E+07,51060.8,1.6,9.86E-05,1.17E-05,2.68E-03,0.000358281,3.07E-04,8.20E+01,8.20E+01,6.20E+01,6.14E+02,8.34E+01,1667.919169,0.000488281
9.10E-05,7.10E-05,8.10E-05,5.05E-05,64.4442,4.02E+07,52274.1,1.6,7.02E-05,1.20E-05,2.17E-03,0.000477994,3.22E-04,1.82E+02,1.42E+02,1.62E+02,6.44E+02,1.01E+02,1668.053593,0.00445312
7.10E-05,6.10E-05,7.10E-05,5.09E-05,64.5561,4.22E+07,51295.1,1.6,7.39E-05,1.19E-05,2.28E-03,0.00044199,3.15E-04,1.42E+02,1.22E+02,1.42E+02,6.30E+02,1.02E+02,1689.682087,0.00149414
